book_id,ni,ri,group
6971,124,4.26,G10
6972,194,3.55,G10
6973,235,3.73,G10
6974,185,3.9,G10
6975,195,3.66,G10
6976,108,3.78,G10
6977,114,4.49,G10
6978,120,4.16,G10
6979,150,3.94,G10
6980,266,3.77,G10
6981,199,3.76,G10
6982,202,4.01,G10
6983,193,3.68,G10
6984,101,3.65,G10
6985,208,3.69,G10
6986,101,4.05,G10
6987,201,3.93,G10
6988,130,4.16,G10
6989,117,3.57,G10
6990,214,4.09,G10
6991,57,4.46,G10
6992,117,3.67,G10
6993,103,4.07,G10
6994,224,3.85,G10
6995,143,4.34,G10
6996,193,3.88,G10
6997,124,4.06,G10
6998,244,3.9,G10
6999,209,3.61,G10
7000,76,3.68,G10
7001,174,3.7,G10
7002,190,3.62,G10
7003,198,3.55,G10
7004,120,3.58,G10
7005,238,4.46,G10
7006,215,3.78,G10
7007,216,3.77,G10
7008,153,4.11,G10
7009,97,4.04,G10
7010,188,4.3,G10
7011,250,4.16,G10
7012,203,3.9,G10
7013,187,3.47,G9
7014,205,4.39,G10
7015,214,4.2,G10
7016,194,4.19,G10
7017,171,4.15,G10
7018,124,3.7,G10
7019,132,4.3,G10
7020,218,3.88,G10
7021,211,3.71,G10
7022,160,3.69,G10
7023,145,3.57,G10
7024,66,4.02,G10
7025,105,3.66,G10
7026,197,3.39,G9
7027,199,4.26,G10
7028,131,3.99,G10
7029,174,4.49,G10
7030,180,4.04,G10
7031,142,3.44,G9
7032,132,3.66,G10
7033,136,3.91,G10
7034,149,4.11,G10
7035,148,4.17,G10
7036,136,3.85,G10
7037,148,4.01,G10
7038,182,4.15,G10
7039,130,4.42,G10
7040,184,3.54,G10
7041,244,4.21,G10
7042,241,3.95,G10
7043,152,3.31,G9
7044,230,3.63,G10
7045,124,3.53,G10
7046,123,4.15,G10
7047,256,3.66,G10
7048,188,4.21,G10
7049,193,4.06,G10
7050,141,4.28,G10
7051,135,4.26,G10
7052,215,3.8,G10
7053,247,4.02,G10
7054,179,4.05,G10
7055,225,4.29,G10
7056,184,4.0,G10
7057,136,3.66,G10
7058,125,4.02,G10
7059,188,3.99,G10
7060,110,3.93,G10
7061,168,4.1,G10
7062,132,3.98,G10
7063,116,4.34,G10
7064,153,4.02,G10
7065,189,3.9,G10
7066,223,3.22,G9
7067,98,3.44,G9
7068,121,4.27,G10
7069,119,4.17,G10
7070,145,4.16,G10
7071,89,3.61,G10
7072,102,3.9,G10
7073,174,4.25,G10
7074,249,3.74,G10
7075,174,4.16,G10
7076,128,3.98,G10
7077,184,3.51,G10
7078,192,4.2,G10
7079,242,3.89,G10
7080,235,3.58,G10
7081,212,4.23,G10
7082,206,3.75,G10
7083,184,4.24,G10
7084,153,4.05,G10
7085,174,4.18,G10
7086,242,3.96,G10
7087,174,3.6,G10
7088,222,3.99,G10
7089,189,3.62,G10
7090,179,3.79,G10
7091,126,4.07,G10
7092,219,3.8,G10
7093,256,3.24,G9
7094,131,4.02,G10
7095,196,3.64,G10
7096,194,3.58,G10
7097,143,4.06,G10
7098,180,4.05,G10
7099,156,4.12,G10
7100,202,4.16,G10
7101,176,4.44,G10
7102,177,3.95,G10
7103,220,4.03,G10
7104,130,3.66,G10
7105,206,3.65,G10
7106,212,4.06,G10
7107,173,3.79,G10
7108,188,3.96,G10
7109,149,3.83,G10
7110,136,4.24,G10
7111,138,3.82,G10
7112,221,4.09,G10
7113,208,4.27,G10
7114,134,3.49,G9
7115,172,4.21,G10
7116,179,4.12,G10
7117,110,4.36,G10
7118,228,3.89,G10
7119,210,3.92,G10
7120,153,4.4,G10
7121,161,3.98,G10
7122,228,4.12,G10
7123,227,3.77,G10
7124,174,4.33,G10
7125,165,3.85,G10
7126,159,4.1,G10
7127,189,4.07,G10
7128,160,4.03,G10
7129,117,3.44,G9
7130,81,3.75,G10
7131,133,4.17,G10
7132,233,4.4,G10
7133,213,3.42,G9
7134,121,4.21,G10
7135,183,3.82,G10
7136,181,3.92,G10
7137,141,3.35,G9
7138,201,4.14,G10
7139,193,3.8,G10
7140,164,3.78,G10
7141,188,3.3,G9
7142,132,3.99,G10
7143,156,3.87,G10
7144,90,3.69,G10
7145,169,3.92,G10
7146,80,3.46,G9
7147,130,4.0,G10
7148,135,3.75,G10
7149,209,3.63,G10
7150,245,4.23,G10
7151,189,4.22,G10
7152,183,4.03,G10
7153,104,4.38,G10
7154,159,3.66,G10
7155,198,3.76,G10
7156,170,4.11,G10
7157,161,4.26,G10
7158,238,3.96,G10
7159,185,3.97,G10
7160,220,4.4,G10
7161,128,3.55,G10
7162,211,3.91,G10
7163,222,3.95,G10
7164,196,4.01,G10
7165,102,3.99,G10
7166,169,3.26,G9
7167,180,4.12,G10
7168,174,3.97,G10
7169,192,3.78,G10
7170,223,3.78,G10
7171,151,3.92,G10
7172,142,4.15,G10
7173,136,4.37,G10
7174,93,4.15,G10
7175,200,3.52,G10
7176,155,3.68,G10
7177,170,3.95,G10
7178,218,3.61,G10
7179,153,3.75,G10
7180,194,4.11,G10
7181,106,4.2,G10
7182,107,4.0,G10
7183,139,3.6,G10
7184,184,3.85,G10
7185,177,4.03,G10
7186,191,4.16,G10
7187,188,4.19,G10
7188,106,3.85,G10
7189,89,3.97,G10
7190,147,3.82,G10
7191,63,4.37,G10
7192,155,3.76,G10
7193,177,3.82,G10
7194,112,3.72,G10
7195,197,3.89,G10
7196,113,4.14,G10
7197,173,4.03,G10
7198,118,3.74,G10
7199,161,4.04,G10
7200,61,3.59,G10
7201,122,3.28,G9
7202,195,4.1,G10
7203,236,4.42,G10
7204,221,4.01,G10
7205,157,3.83,G10
7206,118,3.92,G10
7207,145,3.78,G10
7208,234,3.68,G10
7209,165,3.98,G10
7210,212,3.97,G10
7211,237,3.88,G10
7212,247,3.83,G10
7213,211,3.99,G10
7214,252,3.23,G9
7215,196,3.69,G10
7216,139,4.09,G10
7217,146,4.41,G10
7218,172,4.31,G10
7219,185,3.87,G10
7220,110,3.98,G10
7221,114,3.63,G10
7222,179,3.94,G10
7223,221,3.84,G10
7224,184,3.86,G10
7225,193,3.54,G10
7226,227,3.79,G10
7227,177,4.02,G10
7228,210,3.91,G10
7229,140,3.62,G10
7230,194,3.86,G10
7231,210,4.07,G10
7232,186,3.37,G9
7233,160,4.16,G10
7234,210,4.23,G10
7235,101,3.73,G10
7236,197,4.26,G10
7237,136,3.86,G10
7238,210,3.77,G10
7239,171,4.09,G10
7240,142,4.09,G10
7241,207,3.45,G9
7242,115,3.83,G10
7243,209,3.94,G10
7244,226,3.88,G10
7245,153,4.18,G10
7246,161,3.73,G10
7247,168,3.64,G10
7248,167,4.01,G10
7249,105,3.79,G10
7250,234,3.76,G10
7251,168,3.58,G10
7252,132,3.52,G10
7253,217,3.84,G10
7254,217,4.66,G10
7255,166,3.69,G10
7256,115,3.6,G10
7257,144,3.81,G10
7258,187,4.09,G10
7259,144,3.7,G10
7260,270,3.71,G10
7261,187,3.03,G9
7262,187,4.04,G10
7263,188,4.08,G10
7264,113,4.6,G10
7265,186,4.01,G10
7266,239,4.15,G10
7267,215,3.58,G10
7268,229,3.52,G10
7269,101,4.1,G10
7270,132,3.61,G10
7271,181,3.8,G10
7272,185,4.2,G10
7273,158,3.58,G10
7274,212,3.97,G10
7275,149,4.39,G10
7276,97,3.82,G10
7277,185,3.72,G10
7278,135,4.16,G10
7279,122,3.8,G10
7280,201,3.99,G10
7281,156,4.01,G10
7282,220,4.01,G10
7283,174,4.06,G10
7284,141,3.43,G9
7285,230,3.53,G10
7286,166,3.33,G9
7287,129,3.9,G10
7288,197,3.83,G10
7289,206,3.88,G10
7290,225,4.02,G10
7291,110,4.02,G10
7292,185,3.18,G9
7293,166,3.77,G10
7294,165,3.24,G9
7295,237,3.24,G9
7296,211,3.77,G10
7297,140,4.24,G10
7298,232,3.83,G10
7299,140,4.29,G10
7300,153,4.1,G10
7301,160,3.79,G10
7302,137,4.07,G10
7303,172,3.89,G10
7304,175,4.01,G10
7305,156,4.47,G10
7306,143,3.42,G9
7307,131,3.84,G10
7308,218,3.59,G10
7309,245,3.82,G10
7310,187,3.83,G10
7311,182,3.6,G10
7312,124,4.31,G10
7313,169,3.79,G10
7314,117,4.15,G10
7315,94,3.35,G9
7316,222,3.91,G10
7317,98,4.09,G10
7318,142,3.61,G10
7319,197,4.18,G10
7320,194,3.97,G10
7321,225,4.42,G10
7322,153,3.78,G10
7323,234,4.15,G10
7324,144,4.45,G10
7325,160,3.7,G10
7326,143,3.9,G10
7327,119,4.12,G10
7328,242,4.24,G10
7329,155,3.66,G10
7330,240,4.28,G10
7331,165,3.76,G10
7332,120,3.88,G10
7333,177,3.84,G10
7334,97,3.8,G10
7335,217,4.22,G10
7336,176,4.06,G10
7337,77,4.14,G10
7338,199,3.78,G10
7339,149,4.09,G10
7340,190,4.13,G10
7341,120,3.8,G10
7342,150,4.02,G10
7343,233,4.06,G10
7344,222,4.32,G10
7345,207,3.8,G10
7346,180,4.2,G10
7347,194,3.91,G10
7348,223,4.11,G10
7349,203,4.06,G10
7350,201,3.84,G10
7351,161,3.63,G10
7352,182,4.19,G10
7353,262,3.66,G10
7354,208,3.59,G10
7355,135,3.96,G10
7356,143,3.77,G10
7357,183,3.86,G10
7358,155,3.72,G10
7359,173,3.64,G10
7360,127,4.2,G10
7361,123,3.8,G10
7362,98,3.78,G10
7363,137,3.8,G10
7364,128,4.48,G10
7365,148,3.86,G10
7366,164,3.73,G10
7367,212,3.56,G10
7368,126,4.35,G10
7369,125,3.67,G10
7370,276,3.85,G10
7371,196,3.95,G10
7372,186,3.19,G9
7373,151,4.52,G10
7374,138,4.38,G10
7375,142,3.89,G10
7376,133,3.9,G10
7377,177,4.41,G10
7378,149,3.78,G10
7379,200,3.82,G10
7380,124,4.18,G10
7381,139,4.2,G10
7382,237,3.88,G10
7383,234,3.81,G10
7384,187,3.56,G10
7385,108,3.65,G10
7386,160,4.11,G10
7387,157,3.71,G10
7388,96,3.57,G10
7389,127,3.61,G10
7390,190,3.8,G10
7391,175,4.17,G10
7392,155,3.98,G10
7393,154,4.03,G10
7394,180,4.07,G10
7395,195,4.29,G10
7396,211,4.04,G10
7397,154,3.57,G10
7398,112,4.2,G10
7399,135,3.26,G9
7400,138,3.24,G9
7401,196,4.4,G10
7402,105,4.13,G10
7403,130,4.22,G10
7404,106,4.36,G10
7405,105,3.88,G10
7406,122,4.22,G10
7407,146,3.82,G10
7408,215,4.14,G10
7409,201,4.34,G10
7410,161,3.47,G9
7411,177,3.8,G10
7412,73,3.95,G10
7413,166,4.33,G10
7414,204,3.49,G9
7415,176,4.12,G10
7416,212,3.58,G10
7417,146,4.27,G10
7418,177,3.99,G10
7419,102,4.28,G10
7420,104,3.59,G10
7421,144,3.96,G10
7422,169,3.91,G10
7423,193,4.12,G10
7424,149,4.18,G10
7425,156,4.06,G10
7426,222,3.88,G10
7427,163,3.54,G10
7428,172,3.78,G10
7429,240,3.88,G10
7430,167,3.87,G10
7431,159,3.79,G10
7432,125,3.8,G10
7433,153,3.84,G10
7434,208,4.12,G10
7435,187,4.36,G10
7436,133,3.8,G10
7437,114,3.68,G10
7438,138,3.72,G10
7439,140,4.24,G10
7440,138,4.4,G10
7441,209,3.2,G9
7442,150,3.98,G10
7443,138,4.17,G10
7444,127,3.72,G10
7445,199,4.22,G10
7446,168,4.3,G10
7447,157,4.3,G10
7448,195,3.81,G10
7449,136,3.63,G10
7450,166,2.82,G8
7451,128,3.48,G9
7452,159,3.69,G10
7453,140,3.59,G10
7454,217,3.34,G9
7455,178,4.21,G10
7456,156,4.01,G10
7457,94,4.15,G10
7458,231,3.77,G10
7459,185,3.88,G10
7460,198,3.75,G10
7461,144,4.1,G10
7462,127,3.84,G10
7463,237,3.81,G10
7464,188,3.8,G10
7465,128,3.48,G9
7466,213,3.79,G10
7467,132,3.55,G10
7468,172,4.19,G10
7469,154,4.0,G10
7470,169,4.3,G10
7471,224,3.75,G10
7472,142,3.06,G9
7473,100,3.95,G10
7474,185,4.09,G10
7475,120,4.08,G10
7476,165,3.79,G10
7477,125,4.01,G10
7478,167,3.96,G10
7479,228,4.0,G10
7480,125,4.24,G10
7481,242,4.36,G10
7482,193,3.45,G9
7483,115,4.09,G10
7484,114,3.64,G10
7485,119,3.73,G10
7486,203,3.44,G9
7487,157,4.04,G10
7488,90,3.58,G10
7489,135,3.99,G10
7490,263,3.73,G10
7491,158,3.46,G9
7492,127,3.78,G10
7493,184,3.94,G10
7494,97,3.56,G10
7495,151,3.66,G10
7496,209,3.57,G10
7497,153,4.29,G10
7498,179,4.15,G10
7499,113,4.23,G10
7500,174,3.93,G10
7501,149,4.16,G10
7502,123,4.14,G10
7503,199,3.84,G10
7504,219,4.02,G10
7505,254,4.13,G10
7506,223,4.05,G10
7507,115,3.98,G10
7508,175,3.66,G10
7509,165,3.59,G10
7510,195,4.14,G10
7511,144,3.55,G10
7512,233,4.31,G10
7513,260,4.25,G10
7514,163,4.07,G10
7515,81,3.95,G10
7516,147,4.01,G10
7517,156,4.13,G10
7518,129,4.23,G10
7519,219,3.56,G10
7520,169,3.37,G9
7521,149,3.89,G10
7522,169,3.85,G10
7523,141,4.22,G10
7524,142,4.32,G10
7525,178,3.84,G10
7526,115,3.85,G10
7527,146,3.47,G9
7528,156,3.72,G10
7529,145,4.08,G10
7530,98,3.64,G10
7531,119,3.79,G10
7532,180,3.7,G10
7533,130,4.18,G10
7534,145,3.66,G10
7535,171,3.56,G10
7536,133,4.08,G10
7537,100,4.42,G10
7538,184,4.08,G10
7539,157,3.78,G10
7540,107,4.08,G10
7541,158,4.04,G10
7542,133,3.46,G9
7543,126,3.67,G10
7544,177,3.66,G10
7545,142,3.07,G9
7546,145,3.45,G9
7547,85,4.18,G10
7548,85,3.99,G10
7549,242,3.95,G10
7550,97,4.3,G10
7551,175,3.66,G10
7552,124,3.89,G10
7553,124,4.23,G10
7554,149,3.8,G10
7555,167,3.66,G10
7556,180,3.85,G10
7557,149,3.81,G10
7558,234,3.14,G9
7559,117,4.1,G10
7560,147,3.94,G10
7561,178,3.7,G10
7562,176,4.22,G10
7563,249,3.85,G10
7564,179,3.61,G10
7565,79,3.8,G10
7566,166,3.77,G10
7567,108,3.68,G10
7568,186,3.78,G10
7569,131,4.11,G10
7570,150,3.82,G10
7571,145,3.88,G10
7572,179,3.75,G10
7573,232,3.62,G10
7574,232,4.24,G10
7575,171,4.09,G10
7576,203,4.04,G10
7577,96,4.15,G10
7578,185,3.9,G10
7579,187,3.88,G10
7580,88,4.27,G10
7581,86,3.91,G10
7582,155,3.3,G9
7583,183,4.21,G10
7584,164,3.99,G10
7585,144,3.78,G10
7586,242,4.03,G10
7587,99,3.74,G10
7588,111,3.67,G10
7589,186,4.23,G10
7590,106,4.16,G10
7591,158,3.51,G10
7592,148,4.05,G10
7593,139,4.52,G10
7594,114,4.16,G10
7595,131,4.26,G10
7596,197,4.13,G10
7597,180,3.7,G10
7598,232,4.24,G10
7599,189,3.8,G10
7600,225,3.97,G10
7601,173,3.92,G10
7602,123,3.78,G10
7603,157,3.69,G10
7604,135,3.76,G10
7605,194,4.06,G10
7606,113,3.95,G10
7607,198,3.83,G10
7608,133,4.11,G10
7609,160,3.64,G10
7610,156,3.69,G10
7611,252,4.03,G10
7612,135,4.19,G10
7613,151,4.15,G10
7614,124,3.94,G10
7615,153,4.0,G10
7616,155,3.71,G10
7617,156,3.74,G10
7618,172,3.97,G10
7619,207,3.78,G10
7620,280,3.79,G10
7621,176,4.4,G10
7622,159,4.03,G10
7623,121,4.09,G10
7624,157,4.03,G10
7625,174,4.16,G10
7626,122,3.42,G9
7627,147,4.18,G10
7628,100,3.59,G10
7629,88,4.33,G10
7630,132,4.14,G10
7631,206,3.93,G10
7632,168,3.79,G10
7633,236,4.28,G10
7634,222,3.59,G10
7635,223,3.73,G10
7636,60,2.28,G7
7637,104,3.73,G10
7638,166,3.98,G10
7639,101,4.35,G10
7640,190,3.89,G10
7641,211,3.9,G10
7642,171,4.11,G10
7643,128,4.05,G10
7644,208,3.98,G10
7645,200,3.82,G10
7646,228,3.9,G10
7647,166,3.86,G10
7648,166,3.98,G10
7649,142,3.79,G10
7650,120,3.68,G10
7651,153,3.83,G10
7652,184,3.78,G10
7653,130,3.81,G10
7654,115,4.31,G10
7655,214,3.72,G10
7656,123,3.59,G10
7657,139,3.89,G10
7658,102,3.72,G10
7659,145,3.38,G9
7660,207,4.27,G10
7661,79,4.38,G10
7662,199,3.79,G10
7663,105,3.9,G10
7664,224,3.21,G9
7665,132,3.55,G10
7666,127,4.09,G10
7667,177,3.58,G10
7668,180,3.72,G10
7669,152,4.12,G10
7670,134,3.96,G10
7671,138,3.96,G10
7672,141,4.05,G10
7673,184,3.58,G10
7674,188,3.99,G10
7675,175,3.84,G10
7676,140,4.01,G10
7677,69,4.17,G10
7678,178,3.68,G10
7679,206,4.16,G10
7680,125,4.2,G10
7681,205,3.53,G10
7682,161,3.87,G10
7683,150,3.78,G10
7684,107,3.72,G10
7685,90,4.22,G10
7686,123,3.45,G9
7687,137,3.74,G10
7688,110,4.21,G10
7689,138,4.53,G10
7690,186,4.21,G10
7691,171,4.0,G10
7692,171,4.13,G10
7693,80,3.94,G10
7694,155,3.98,G10
7695,138,3.83,G10
7696,247,4.45,G10
7697,166,4.1,G10
7698,146,3.55,G10
7699,155,3.56,G10
7700,150,4.27,G10
7701,68,3.94,G10
7702,174,4.29,G10
7703,139,3.41,G9
7704,212,3.82,G10
7705,134,4.06,G10
7706,182,3.51,G10
7707,148,4.29,G10
7708,181,3.88,G10
7709,100,3.6,G10
7710,230,4.17,G10
7711,128,3.97,G10
7712,93,4.1,G10
7713,127,3.91,G10
7714,202,4.06,G10
7715,122,4.0,G10
7716,207,3.86,G10
7717,239,4.15,G10
7718,144,4.1,G10
7719,166,3.45,G9
7720,175,4.19,G10
7721,155,3.82,G10
7722,171,3.96,G10
7723,146,3.82,G10
7724,123,4.03,G10
7725,153,3.78,G10
7726,101,3.42,G9
7727,118,4.19,G10
7728,207,4.14,G10
7729,171,4.06,G10
7730,122,4.16,G10
7731,176,3.77,G10
7732,125,4.0,G10
7733,209,3.93,G10
7734,196,3.71,G10
7735,157,3.21,G9
7736,141,4.09,G10
7737,212,4.0,G10
7738,162,4.09,G10
7739,136,3.64,G10
7740,75,4.33,G10
7741,167,3.99,G10
7742,205,3.62,G10
7743,188,4.0,G10
7744,97,3.45,G9
7745,176,4.21,G10
7746,75,3.8,G10
7747,178,4.04,G10
7748,197,3.82,G10
7749,162,3.56,G10
7750,153,4.07,G10
7751,147,3.52,G10
7752,129,3.75,G10
7753,135,4.37,G10
7754,89,3.52,G10
7755,176,3.57,G10
7756,126,3.94,G10
7757,114,3.53,G10
7758,132,3.92,G10
7759,225,3.48,G9
7760,141,3.96,G10
7761,140,3.8,G10
7762,139,4.21,G10
7763,97,3.59,G10
7764,141,4.03,G10
7765,146,3.84,G10
7766,152,3.91,G10
7767,162,4.3,G10
7768,90,3.61,G10
7769,144,3.74,G10
7770,123,3.79,G10
7771,149,4.03,G10
7772,100,3.67,G10
7773,117,3.94,G10
7774,126,3.59,G10
7775,193,3.98,G10
7776,149,3.98,G10
7777,162,3.77,G10
7778,141,3.52,G10
7779,110,3.57,G10
7780,205,4.18,G10
7781,171,4.25,G10
7782,145,4.14,G10
7783,164,3.84,G10
7784,153,3.84,G10
7785,143,3.45,G9
7786,177,4.06,G10
7787,194,4.14,G10
7788,141,3.7,G10
7789,198,4.0,G10
7790,108,4.06,G10
7791,150,3.55,G10
7792,125,3.82,G10
7793,142,3.76,G10
7794,172,3.48,G9
7795,142,3.58,G10
7796,135,3.26,G9
7797,211,3.28,G9
7798,129,3.53,G10
7799,115,4.43,G10
7800,124,3.05,G9
7801,132,3.82,G10
7802,171,3.97,G10
7803,8,3.38,G9
7804,166,3.7,G10
7805,153,4.1,G10
7806,164,4.04,G10
7807,131,4.31,G10
7808,178,3.72,G10
7809,171,4.14,G10
7810,155,3.62,G10
7811,188,4.26,G10
7812,157,3.6,G10
7813,172,4.3,G10
7814,175,3.59,G10
7815,147,4.0,G10
7816,191,4.31,G10
7817,180,4.01,G10
7818,174,4.27,G10
7819,120,4.16,G10
7820,220,3.59,G10
7821,138,3.81,G10
7822,202,3.93,G10
7823,108,4.19,G10
7824,173,3.99,G10
7825,161,3.82,G10
7826,161,3.89,G10
7827,136,4.05,G10
7828,166,3.55,G10
7829,233,4.15,G10
7830,167,3.65,G10
7831,111,4.43,G10
7832,195,4.22,G10
7833,154,4.1,G10
7834,184,4.38,G10
7835,105,4.24,G10
7836,219,3.72,G10
7837,66,4.06,G10
7838,167,3.77,G10
7839,129,4.11,G10
7840,180,3.66,G10
7841,153,3.58,G10
7842,137,3.55,G10
7843,154,3.12,G9
7844,73,4.47,G10
7845,101,4.09,G10
7846,132,4.08,G10
7847,181,4.2,G10
7848,140,3.79,G10
7849,91,4.04,G10
7850,161,4.32,G10
7851,146,3.99,G10
7852,77,4.39,G10
7853,153,4.33,G10
7854,172,4.14,G10
7855,156,4.17,G10
7856,132,4.03,G10
7857,157,4.15,G10
7858,204,4.12,G10
7859,138,3.8,G10
7860,135,4.38,G10
7861,104,4.1,G10
7862,116,4.16,G10
7863,106,4.29,G10
7864,143,3.62,G10
7865,124,4.4,G10
7866,98,3.92,G10
7867,149,3.46,G9
7868,168,3.58,G10
7869,115,3.84,G10
7870,171,4.05,G10
7871,155,3.19,G9
7872,157,3.55,G10
7873,93,3.82,G10
7874,159,4.02,G10
7875,139,3.6,G10
7876,86,4.07,G10
7877,149,3.94,G10
7878,160,4.04,G10
7879,112,3.43,G9
7880,220,3.55,G10
7881,65,3.88,G10
7882,99,3.3,G9
7883,190,4.66,G10
7884,136,4.28,G10
7885,135,3.48,G9
7886,134,4.1,G10
7887,240,3.72,G10
7888,153,4.15,G10
7889,143,3.62,G10
7890,147,3.69,G10
7891,197,4.25,G10
7892,176,3.52,G10
7893,140,4.09,G10
7894,118,4.39,G10
7895,249,4.07,G10
7896,164,3.74,G10
7897,130,3.67,G10
7898,152,3.98,G10
7899,211,4.31,G10
7900,155,3.85,G10
7901,184,3.86,G10
7902,100,4.39,G10
7903,121,4.04,G10
7904,186,3.7,G10
7905,149,3.81,G10
7906,214,4.3,G10
7907,164,4.17,G10
7908,110,4.05,G10
7909,177,3.92,G10
7910,103,4.34,G10
7911,228,4.19,G10
7912,133,3.4,G9
7913,96,4.12,G10
7914,173,3.82,G10
7915,122,4.17,G10
7916,129,3.86,G10
7917,174,3.75,G10
7918,157,3.75,G10
7919,176,4.17,G10
7920,90,4.06,G10
7921,120,3.83,G10
7922,103,4.07,G10
7923,163,4.18,G10
7924,161,3.66,G10
7925,173,4.14,G10
7926,130,3.49,G9
7927,208,3.7,G10
7928,179,4.21,G10
7929,98,4.28,G10
7930,88,3.67,G10
7931,162,4.29,G10
7932,130,3.95,G10
7933,141,4.04,G10
7934,197,3.75,G10
7935,145,4.11,G10
7936,139,4.05,G10
7937,125,3.94,G10
7938,203,4.12,G10
7939,143,4.26,G10
7940,209,4.11,G10
7941,143,4.22,G10
7942,80,4.14,G10
7943,164,3.93,G10
7944,163,3.61,G10
7945,139,4.6,G10
7946,166,3.95,G10
7947,88,4.82,G10
7948,114,3.33,G9
7949,103,4.2,G10
7950,149,3.46,G9
7951,258,4.12,G10
7952,141,3.74,G10
7953,117,3.78,G10
7954,89,3.65,G10
7955,100,3.16,G9
7956,166,3.82,G10
7957,151,4.2,G10
7958,130,4.11,G10
7959,137,3.83,G10
7960,176,4.1,G10
7961,162,4.03,G10
7962,86,3.62,G10
7963,94,3.83,G10
7964,97,3.82,G10
7965,78,3.91,G10
7966,162,4.45,G10
7967,101,3.66,G10
7968,203,3.84,G10
7969,157,3.73,G10
7970,151,3.94,G10
7971,182,4.08,G10
7972,146,3.39,G9
7973,188,3.79,G10
7974,132,3.97,G10
7975,126,3.37,G9
7976,226,4.25,G10
7977,106,4.15,G10
7978,136,4.06,G10
7979,133,4.12,G10
7980,154,2.8,G8
7981,245,3.99,G10
7982,139,3.96,G10
7983,165,4.06,G10
7984,142,3.61,G10
7985,82,3.98,G10
7986,166,4.11,G10
7987,143,4.1,G10
7988,136,4.1,G10
7989,127,4.07,G10
7990,156,3.76,G10
7991,188,3.6,G10
7992,125,3.82,G10
7993,187,4.37,G10
7994,121,4.17,G10
7995,163,3.16,G9
7996,237,4.28,G10
7997,203,3.63,G10
7998,105,4.01,G10
7999,141,4.31,G10
8000,120,3.98,G10
8001,142,3.97,G10
8002,131,3.76,G10
8003,100,3.88,G10
8004,120,3.96,G10
8005,186,4.22,G10
8006,109,3.88,G10
8007,169,2.78,G8
8008,223,4.25,G10
8009,185,4.04,G10
8010,141,3.74,G10
8011,154,3.97,G10
8012,154,3.88,G10
8013,100,4.45,G10
8014,111,4.05,G10
8015,125,3.78,G10
8016,192,3.79,G10
8017,139,4.06,G10
8018,183,3.74,G10
8019,165,3.66,G10
8020,93,4.01,G10
8021,102,3.78,G10
8022,81,3.6,G10
8023,133,3.43,G9
8024,135,3.2,G9
8025,94,3.95,G10
8026,174,3.64,G10
8027,88,4.03,G10
8028,95,4.47,G10
8029,163,4.15,G10
8030,184,3.73,G10
8031,160,3.95,G10
8032,117,3.53,G10
8033,101,4.05,G10
8034,81,3.64,G10
8035,182,3.8,G10
8036,162,3.69,G10
8037,195,3.67,G10
8038,228,4.17,G10
8039,198,3.95,G10
8040,190,4.13,G10
8041,137,3.95,G10
8042,162,4.0,G10
8043,165,3.81,G10
8044,129,3.9,G10
8045,152,3.72,G10
8046,104,3.75,G10
8047,152,3.88,G10
8048,102,3.99,G10
8049,191,3.6,G10
8050,189,4.12,G10
8051,170,3.96,G10
8052,61,3.75,G10
8053,185,4.37,G10
8054,147,3.98,G10
8055,198,4.3,G10
8056,127,4.15,G10
8057,104,4.2,G10
8058,214,4.37,G10
8059,117,4.19,G10
8060,110,3.63,G10
8061,129,3.47,G9
8062,158,3.8,G10
8063,77,3.86,G10
8064,111,4.05,G10
8065,165,3.91,G10
8066,164,3.86,G10
8067,195,3.88,G10
8068,198,3.64,G10
8069,82,3.79,G10
8070,165,3.85,G10
8071,152,3.17,G9
8072,101,3.98,G10
8073,161,3.59,G10
8074,216,4.31,G10
8075,192,3.76,G10
8076,117,4.3,G10
8077,152,4.34,G10
8078,149,4.31,G10
8079,130,4.22,G10
8080,183,3.9,G10
8081,147,3.96,G10
8082,158,3.92,G10
8083,117,4.37,G10
8084,102,3.96,G10
8085,259,3.92,G10
8086,146,3.65,G10
8087,177,4.28,G10
8088,105,3.69,G10
8089,147,4.12,G10
8090,191,3.64,G10
8091,190,3.65,G10
8092,132,3.78,G10
8093,267,3.82,G10
8094,200,3.94,G10
8095,88,3.69,G10
8096,149,3.87,G10
8097,170,3.62,G10
8098,139,3.6,G10
8099,245,4.06,G10
8100,101,3.7,G10
8101,109,4.08,G10
8102,108,4.19,G10
8103,146,4.11,G10
8104,121,3.66,G10
8105,123,3.98,G10
8106,135,4.3,G10
8107,159,3.97,G10
8108,108,3.51,G10
8109,183,4.68,G10
8110,209,4.51,G10
8111,211,3.92,G10
8112,140,4.36,G10
8113,90,3.07,G9
8114,127,3.76,G10
8115,133,3.89,G10
8116,81,3.74,G10
8117,163,4.4,G10
8118,102,3.34,G9
8119,107,3.76,G10
8120,131,4.26,G10
8121,150,4.13,G10
8122,172,3.62,G10
8123,105,3.94,G10
8124,189,3.28,G9
8125,131,3.77,G10
8126,121,4.26,G10
8127,143,3.82,G10
8128,217,4.08,G10
8129,80,3.71,G10
8130,99,3.98,G10
8131,157,3.6,G10
8132,165,3.84,G10
8133,190,4.16,G10
8134,180,3.79,G10
8135,130,3.87,G10
